# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1906560	1907990	+	WP_071907466.1	WP_071907466.1		flippase		30412687	MCBB_RS09105	1431	476	
gene	protein_coding	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1908010	1909338	+						30412688	MCBB_RS09110	1329		old_locus_tag=MCBB_1850
CDS	with_protein	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1908010	1909338	+	WP_084789936.1	WP_084789936.1		glycosyltransferase		30412688	MCBB_RS09110	1329	442	
gene	protein_coding	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1909538	1910323	+						30412689	MCBB_RS09115	786		old_locus_tag=MCBB_1851
CDS	with_protein	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1909538	1910323	+	WP_071907467.1	WP_071907467.1		glycosyltransferase		30412689	MCBB_RS09115	786	261	
gene	protein_coding	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1910668	1911765	+						30412690	MCBB_RS09120	1098		old_locus_tag=MCBB_1852
CDS	with_protein	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1910668	1911765	+	WP_071907468.1	WP_071907468.1		hypothetical protein		30412690	MCBB_RS09120	1098	365	
gene	protein_coding	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1911876	1912940	+						30412691	MCBB_RS09125	1065		old_locus_tag=MCBB_1853
CDS	with_protein	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1911876	1912940	+	WP_071907469.1	WP_071907469.1		GNAT family N-acetyltransferase		30412691	MCBB_RS09125	1065	354	
gene	protein_coding	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1913093	1913494	-					nikR	30412692	MCBB_RS09130	402		old_locus_tag=MCBB_1854
CDS	with_protein	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1913093	1913494	-	WP_171899148.1	WP_171899148.1		nickel-responsive transcriptional regulator NikR	nikR	30412692	MCBB_RS09130	402	133	
gene	protein_coding	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1913741	1918522	-						30412693	MCBB_RS09135	4782		old_locus_tag=MCBB_1855
CDS	with_protein	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1913741	1918522	-	WP_071907471.1	WP_071907471.1		cobaltochelatase subunit CobN		30412693	MCBB_RS09135	4782	1593	
gene	protein_coding	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1918898	1919275	+						30412694	MCBB_RS09140	378		old_locus_tag=MCBB_1856
CDS	with_protein	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1918898	1919275	+	WP_071907472.1	WP_071907472.1		helix-turn-helix domain-containing protein		30412694	MCBB_RS09140	378	125	
gene	protein_coding	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1919671	1920366	+					cbiM	30412695	MCBB_RS09145	696		old_locus_tag=MCBB_1857
CDS	with_protein	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1919671	1920366	+	WP_071907473.1	WP_071907473.1		cobalt transporter CbiM	cbiM	30412695	MCBB_RS09145	696	231	
gene	protein_coding	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1920363	1920668	+						30412696	MCBB_RS09150	306		old_locus_tag=MCBB_1858
CDS	with_protein	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1920363	1920668	+	WP_084789938.1	WP_084789938.1		PDGLE domain-containing protein		30412696	MCBB_RS09150	306	101	
gene	protein_coding	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1920793	1921590	+					cbiQ	30412697	MCBB_RS09155	798		old_locus_tag=MCBB_1859
CDS	with_protein	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1920793	1921590	+	WP_071907475.1	WP_071907475.1		cobalt ECF transporter T component CbiQ	cbiQ	30412697	MCBB_RS09155	798	265	
gene	protein_coding	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1922200	1923339	-						30412698	MCBB_RS09160	1140		old_locus_tag=MCBB_1860
CDS	with_protein	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1922200	1923339	-	WP_071907476.1	WP_071907476.1		type II secretion system F family protein		30412698	MCBB_RS09160	1140	379	
gene	protein_coding	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1923469	1925082	-						30412699	MCBB_RS09165	1614		old_locus_tag=MCBB_1861
CDS	with_protein	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1923469	1925082	-	WP_084789940.1	WP_084789940.1		CpaF family protein		30412699	MCBB_RS09165	1614	537	
gene	protein_coding	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1925124	1926137	+						30412700	MCBB_RS09170	1014		old_locus_tag=MCBB_1862
CDS	with_protein	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1925124	1926137	+	WP_071907477.1	WP_071907477.1		50S ribosomal protein L11 methyltransferase		30412700	MCBB_RS09170	1014	337	
gene	protein_coding	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1926281	1927528	-						30412701	MCBB_RS09175	1248		old_locus_tag=MCBB_1863
CDS	with_protein	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1926281	1927528	-	WP_071907478.1	WP_071907478.1		tripartite tricarboxylate transporter permease		30412701	MCBB_RS09175	1248	415	
gene	protein_coding	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1927882	1928151	-						30412702	MCBB_RS09180	270		old_locus_tag=MCBB_1864
CDS	with_protein	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1927882	1928151	-	WP_071907479.1	WP_071907479.1		elongation factor 1-beta		30412702	MCBB_RS09180	270	89	
gene	protein_coding	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1928196	1928357	-						30412703	MCBB_RS09185	162		old_locus_tag=MCBB_1865
CDS	with_protein	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1928196	1928357	-	WP_071907480.1	WP_071907480.1		zinc finger domain-containing protein		30412703	MCBB_RS09185	162	53	
gene	protein_coding	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1928358	1929002	-						30412704	MCBB_RS09190	645		old_locus_tag=MCBB_1866
CDS	with_protein	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1928358	1929002	-	WP_071907481.1	WP_071907481.1		delta 1-pyrroline-5-carboxylate synthetase		30412704	MCBB_RS09190	645	214	
gene	protein_coding	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1929146	1929487	-					pth2	30412705	MCBB_RS09195	342		old_locus_tag=MCBB_1867
CDS	with_protein	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1929146	1929487	-	WP_071907482.1	WP_071907482.1		peptidyl-tRNA hydrolase Pth2	pth2	30412705	MCBB_RS09195	342	113	
gene	protein_coding	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1929866	1930399	-						30412706	MCBB_RS09200	534		old_locus_tag=MCBB_1868
CDS	with_protein	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1929866	1930399	-	WP_071907483.1	WP_071907483.1		hypothetical protein		30412706	MCBB_RS09200	534	177	
gene	protein_coding	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1930816	1931400	-						30412707	MCBB_RS09205	585		old_locus_tag=MCBB_1869
CDS	with_protein	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1930816	1931400	-	WP_071907484.1	WP_071907484.1		hypothetical protein		30412707	MCBB_RS09205	585	194	
gene	protein_coding	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1931550	1932737	-						30412708	MCBB_RS09210	1188		old_locus_tag=MCBB_1870
CDS	with_protein	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1931550	1932737	-	WP_071907485.1	WP_071907485.1		YcaO-related McrA-glycine thioamidation protein		30412708	MCBB_RS09210	1188	395	
gene	protein_coding	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1933015	1933644	-						30412709	MCBB_RS09215	630		old_locus_tag=MCBB_1871
CDS	with_protein	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1933015	1933644	-	WP_071907486.1	WP_071907486.1		site-2 protease family protein		30412709	MCBB_RS09215	630	209	
gene	protein_coding	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1934020	1935141	-						30412710	MCBB_RS09220	1122		old_locus_tag=MCBB_1872
CDS	with_protein	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1934020	1935141	-	WP_071907487.1	WP_071907487.1		PAS domain S-box protein		30412710	MCBB_RS09220	1122	373	
gene	protein_coding	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1935131	1936297	-						30412711	MCBB_RS09225	1167		old_locus_tag=MCBB_1873
CDS	with_protein	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1935131	1936297	-	WP_071907488.1	WP_071907488.1		iron-containing alcohol dehydrogenase		30412711	MCBB_RS09225	1167	388	
gene	protein_coding	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1936683	1937135	+						30412712	MCBB_RS09230	453		old_locus_tag=MCBB_1874
CDS	with_protein	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1936683	1937135	+	WP_071907489.1	WP_071907489.1		HIT family protein		30412712	MCBB_RS09230	453	150	
gene	protein_coding	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1937361	1938359	+						30412713	MCBB_RS09235	999		old_locus_tag=MCBB_1875
CDS	with_protein	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1937361	1938359	+	WP_231916348.1	WP_231916348.1		Xaa-Pro peptidase family protein		30412713	MCBB_RS09235	999	332	
gene	protein_coding	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1938497	1939429	+						30412714	MCBB_RS09240	933		old_locus_tag=MCBB_1876
CDS	with_protein	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1938497	1939429	+	WP_071907490.1	WP_071907490.1		type II secretion system F family protein		30412714	MCBB_RS09240	933	310	
gene	protein_coding	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1939478	1939675	+						30412715	MCBB_RS09245	198		old_locus_tag=MCBB_1877
CDS	with_protein	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1939478	1939675	+	WP_084789943.1	WP_084789943.1		class III signal peptide-containing protein		30412715	MCBB_RS09245	198	65	
gene	protein_coding	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1939819	1941225	+						30412716	MCBB_RS09250	1407		old_locus_tag=MCBB_1878
CDS	with_protein	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1939819	1941225	+	WP_071907491.1	WP_071907491.1		aldehyde dehydrogenase family protein		30412716	MCBB_RS09250	1407	468	
gene	protein_coding	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1941432	1942916	-						30412717	MCBB_RS09255	1485		old_locus_tag=MCBB_1879
CDS	with_protein	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1941432	1942916	-	WP_071907492.1	WP_071907492.1		MBL fold metallo-hydrolase		30412717	MCBB_RS09255	1485	494	
gene	protein_coding	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1943290	1944012	-						30412718	MCBB_RS09260	723		old_locus_tag=MCBB_1880
CDS	with_protein	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1943290	1944012	-	WP_071907493.1	WP_071907493.1		tRNA-binding protein		30412718	MCBB_RS09260	723	240	
gene	protein_coding	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1944508	1944690	+						30412719	MCBB_RS09265	183		
CDS	with_protein	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1944508	1944690	+	WP_071907494.1	WP_071907494.1		hypothetical protein		30412719	MCBB_RS09265	183	60	
gene	protein_coding	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1944950	1945282	+						30412720	MCBB_RS09270	333		old_locus_tag=MCBB_1881
CDS	with_protein	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1944950	1945282	+	WP_071907495.1	WP_071907495.1		PRC-barrel domain-containing protein		30412720	MCBB_RS09270	333	110	
gene	protein_coding	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1945294	1946058	+						30412721	MCBB_RS09275	765		old_locus_tag=MCBB_1882
CDS	with_protein	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1945294	1946058	+	WP_071907496.1	WP_071907496.1		aspartate dehydrogenase		30412721	MCBB_RS09275	765	254	
gene	protein_coding	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1946337	1947080	+						30412722	MCBB_RS09280	744		old_locus_tag=MCBB_1883
CDS	with_protein	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1946337	1947080	+	WP_071907497.1	WP_071907497.1		tRNA(His) guanylyltransferase		30412722	MCBB_RS09280	744	247	
gene	protein_coding	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1947188	1947589	+						30412723	MCBB_RS09285	402		old_locus_tag=MCBB_1884
CDS	with_protein	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1947188	1947589	+	WP_071907498.1	WP_071907498.1		Mov34/MPN/PAD-1 family protein		30412723	MCBB_RS09285	402	133	
gene	protein_coding	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1947983	1949554	-					serA	30412724	MCBB_RS09290	1572		old_locus_tag=MCBB_1885
CDS	with_protein	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1947983	1949554	-	WP_071908066.1	WP_071908066.1		phosphoglycerate dehydrogenase	serA	30412724	MCBB_RS09290	1572	523	
gene	protein_coding	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1949870	1950211	+						30412725	MCBB_RS09295	342		old_locus_tag=MCBB_1886
CDS	with_protein	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1949870	1950211	+	WP_071907499.1	WP_071907499.1		heavy metal-binding domain-containing protein		30412725	MCBB_RS09295	342	113	
gene	protein_coding	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1950381	1951136	+						30412726	MCBB_RS09300	756		old_locus_tag=MCBB_1887
CDS	with_protein	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1950381	1951136	+	WP_071907500.1	WP_071907500.1		hypothetical protein		30412726	MCBB_RS09300	756	251	
gene	protein_coding	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1951269	1952252	-						30412727	MCBB_RS09305	984		old_locus_tag=MCBB_1888
CDS	with_protein	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1951269	1952252	-	WP_071907501.1	WP_071907501.1		transcriptional regulator		30412727	MCBB_RS09305	984	327	
gene	protein_coding	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1952631	1953920	+						30412728	MCBB_RS09310	1290		old_locus_tag=MCBB_1889
CDS	with_protein	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1952631	1953920	+	WP_071907502.1	WP_071907502.1		tRNA(Ile)(2)-agmatinylcytidine synthase		30412728	MCBB_RS09310	1290	429	
gene	protein_coding	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1954347	1955207	+						55571404	MCBB_RS12150	861		old_locus_tag=MCBB_1890
CDS	with_protein	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1954347	1955207	+	WP_171899123.1	WP_171899123.1		DUF5518 domain-containing protein		55571404	MCBB_RS12150	861	286	
gene	protein_coding	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1955368	1956744	+						30412730	MCBB_RS09320	1377		old_locus_tag=MCBB_1891
CDS	with_protein	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1955368	1956744	+	WP_071907503.1	WP_071907503.1		MmgE/PrpD family protein		30412730	MCBB_RS09320	1377	458	
gene	protein_coding	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1956891	1957793	+						30412731	MCBB_RS09325	903		old_locus_tag=MCBB_1892
CDS	with_protein	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1956891	1957793	+	WP_071907504.1	WP_071907504.1		peptidase		30412731	MCBB_RS09325	903	300	
gene	protein_coding	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1958002	1958907	+						30412732	MCBB_RS09330	906		old_locus_tag=MCBB_1893
CDS	with_protein	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1958002	1958907	+	WP_071907505.1	WP_071907505.1		fumarate hydratase		30412732	MCBB_RS09330	906	301	
gene	protein_coding	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1959063	1959947	+						30412733	MCBB_RS09335	885		old_locus_tag=MCBB_1894
CDS	with_protein	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1959063	1959947	+	WP_071907506.1	WP_071907506.1		citryl-CoA lyase		30412733	MCBB_RS09335	885	294	
gene	protein_coding	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1960057	1960371	+					ahaH	30412734	MCBB_RS09340	315		old_locus_tag=MCBB_1895
CDS	with_protein	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1960057	1960371	+	WP_071907507.1	WP_071907507.1		ATP synthase archaeal subunit H	ahaH	30412734	MCBB_RS09340	315	104	
gene	protein_coding	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1960382	1962382	+						30412735	MCBB_RS09345	2001		old_locus_tag=MCBB_1896
CDS	with_protein	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1960382	1962382	+	WP_071907508.1	WP_071907508.1		V-type ATP synthase subunit I		30412735	MCBB_RS09345	2001	666	
gene	protein_coding	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1962388	1962876	+						30412736	MCBB_RS09350	489		old_locus_tag=MCBB_1897
CDS	with_protein	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1962388	1962876	+	WP_071907509.1	WP_071907509.1		V-type ATP synthase subunit K		30412736	MCBB_RS09350	489	162	
gene	protein_coding	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1962907	1963530	+						30412737	MCBB_RS09355	624		old_locus_tag=MCBB_1898
CDS	with_protein	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1962907	1963530	+	WP_071907510.1	WP_071907510.1		V-type proton ATPase subunit E		30412737	MCBB_RS09355	624	207	
gene	protein_coding	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1963545	1964702	+						30412738	MCBB_RS09360	1158		old_locus_tag=MCBB_1899
CDS	with_protein	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1963545	1964702	+	WP_071907511.1	WP_071907511.1		V-type ATP synthase subunit C		30412738	MCBB_RS09360	1158	385	
gene	protein_coding	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1964699	1965019	+						30412739	MCBB_RS09365	321		old_locus_tag=MCBB_1900
CDS	with_protein	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1964699	1965019	+	WP_071907512.1	WP_071907512.1		V-type ATP synthase subunit F		30412739	MCBB_RS09365	321	106	
gene	protein_coding	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1965016	1966767	+						30412740	MCBB_RS09370	1752		old_locus_tag=MCBB_1901
CDS	with_protein	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1965016	1966767	+	WP_071907513.1	WP_071907513.1		ATP synthase subunit A		30412740	MCBB_RS09370	1752	583	
gene	protein_coding	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1966770	1968161	+						30412741	MCBB_RS09375	1392		old_locus_tag=MCBB_1902
CDS	with_protein	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1966770	1968161	+	WP_071907514.1	WP_071907514.1		ATP synthase subunit B		30412741	MCBB_RS09375	1392	463	
gene	protein_coding	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1968202	1968846	+						30412742	MCBB_RS09380	645		old_locus_tag=MCBB_1903
CDS	with_protein	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1968202	1968846	+	WP_071907515.1	WP_071907515.1		V-type ATP synthase subunit D		30412742	MCBB_RS09380	645	214	
gene	protein_coding	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1968846	1969229	+						30412743	MCBB_RS09385	384		old_locus_tag=MCBB_1904
CDS	with_protein	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1968846	1969229	+	WP_071907516.1	WP_071907516.1		DUF22 domain-containing protein		30412743	MCBB_RS09385	384	127	
gene	protein_coding	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1969613	1970140	-						30412744	MCBB_RS09390	528		old_locus_tag=MCBB_1905
CDS	with_protein	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1969613	1970140	-	WP_171899124.1	WP_171899124.1		hypothetical protein		30412744	MCBB_RS09390	528	175	
gene	protein_coding	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1970130	1970468	-						30412745	MCBB_RS09395	339		old_locus_tag=MCBB_1906
CDS	with_protein	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1970130	1970468	-	WP_071907518.1	WP_071907518.1		hypothetical protein		30412745	MCBB_RS09395	339	112	
gene	protein_coding	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1970534	1970938	+						30412746	MCBB_RS09400	405		old_locus_tag=MCBB_1907
CDS	with_protein	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1970534	1970938	+	WP_071907519.1	WP_071907519.1		DUF61 family protein		30412746	MCBB_RS09400	405	134	
gene	protein_coding	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1970943	1971092	+						55571405	MCBB_RS12155	150		old_locus_tag=MCBB_1908
CDS	with_protein	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1970943	1971092	+	WP_171899125.1	WP_171899125.1		hypothetical protein		55571405	MCBB_RS12155	150	49	
gene	protein_coding	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1971388	1972044	+						30412747	MCBB_RS09405	657		old_locus_tag=MCBB_1909
CDS	with_protein	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1971388	1972044	+	WP_071908067.1	WP_071908067.1		TrkA family potassium uptake protein		30412747	MCBB_RS09405	657	218	
gene	protein_coding	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1972086	1973570	+						30412748	MCBB_RS09410	1485		old_locus_tag=MCBB_1910
CDS	with_protein	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1972086	1973570	+	WP_071907520.1	WP_071907520.1		TrkH family potassium uptake protein		30412748	MCBB_RS09410	1485	494	
gene	protein_coding	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1973695	1974831	-						30412749	MCBB_RS09415	1137		old_locus_tag=MCBB_1911
CDS	with_protein	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1973695	1974831	-	WP_071907521.1	WP_071907521.1		ATP-grasp domain-containing protein		30412749	MCBB_RS09415	1137	378	
gene	tRNA	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1974857	1974928	-						30412750	MCBB_RS09420	72		old_locus_tag=MCBB_1912
tRNA		GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1974857	1974928	-				tRNA-Gln		30412750	MCBB_RS09420	72		anticodon=TTG
gene	protein_coding	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1975014	1975673	-						30412751	MCBB_RS09425	660		old_locus_tag=MCBB_1913
CDS	with_protein	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1975014	1975673	-	WP_071907522.1	WP_071907522.1		PD-(D/E)XK nuclease family protein		30412751	MCBB_RS09425	660	219	
gene	protein_coding	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1975805	1976386	-						30412752	MCBB_RS09430	582		old_locus_tag=MCBB_1914
CDS	with_protein	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1975805	1976386	-	WP_071907523.1	WP_071907523.1		hypothetical protein		30412752	MCBB_RS09430	582	193	
gene	protein_coding	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1976892	1977113	+						30412753	MCBB_RS09435	222		old_locus_tag=MCBB_1915
CDS	with_protein	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1976892	1977113	+	WP_071907524.1	WP_071907524.1		TRAM domain-containing protein		30412753	MCBB_RS09435	222	73	
gene	protein_coding	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1977500	1978219	-						30412754	MCBB_RS09440	720		old_locus_tag=MCBB_1916
CDS	with_protein	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1977500	1978219	-	WP_071907525.1	WP_071907525.1		hypothetical protein		30412754	MCBB_RS09440	720	239	
gene	protein_coding	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1978531	1980432	-						30412755	MCBB_RS09445	1902		old_locus_tag=MCBB_1917
CDS	with_protein	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1978531	1980432	-	WP_071907526.1	WP_071907526.1		YhgE/Pip domain-containing protein		30412755	MCBB_RS09445	1902	633	
gene	protein_coding	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1980781	1983396	-						30412756	MCBB_RS09450	2616		old_locus_tag=MCBB_1918
CDS	with_protein	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1980781	1983396	-	WP_145976036.1	WP_145976036.1		hypothetical protein		30412756	MCBB_RS09450	2616	871	
gene	protein_coding	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1983900	1985264	-						30412757	MCBB_RS09455	1365		old_locus_tag=MCBB_1919
CDS	with_protein	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1983900	1985264	-	WP_071907528.1	WP_071907528.1		hypothetical protein		30412757	MCBB_RS09455	1365	454	
gene	protein_coding	GCF_900095295.1	Primary Assembly	chromosome	I	NZ_LT607756.1	1986019	1986855	-						30412758	MCBB_RS09460	837		old_locus_tag=MCBB_1920
