# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	2267362	2268378	-						26740485	MB9_RS11055	1017		old_locus_tag=MB9_2253
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	2267362	2268378	-	WP_048085769.1	WP_048085769.1		ATP-binding cassette domain-containing protein		26740485	MB9_RS11055	1017	338	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	2268592	2269113	-						26740486	MB9_RS11060	522		old_locus_tag=MB9_2254
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	2268592	2269113	-	WP_052400039.1	WP_052400039.1		helix-turn-helix transcriptional regulator		26740486	MB9_RS11060	522	173	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	2269410	2270192	-						26740487	MB9_RS11065	783		old_locus_tag=MB9_2255
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	2269410	2270192	-	WP_048086127.1	WP_048086127.1		alpha/beta hydrolase		26740487	MB9_RS11065	783	260	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	2270223	2270825	-						26740488	MB9_RS11070	603		old_locus_tag=MB9_2256
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	2270223	2270825	-	WP_048085770.1	WP_048085770.1		GNAT family N-acetyltransferase		26740488	MB9_RS11070	603	200	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	2271209	2272996	+						26740489	MB9_RS11075	1788		old_locus_tag=MB9_2257
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	2271209	2272996	+	WP_048085771.1	WP_048085771.1		DNA-directed DNA polymerase		26740489	MB9_RS11075	1788	595	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	2273085	2274254	+						26740490	MB9_RS11080	1170		old_locus_tag=MB9_2258
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	2273085	2274254	+	WP_048085773.1	WP_048085773.1		nicotinate phosphoribosyltransferase		26740490	MB9_RS11080	1170	389	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	2274330	2274878	+						26740491	MB9_RS11085	549		old_locus_tag=MB9_2259
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	2274330	2274878	+	WP_048072698.1	WP_048072698.1		cysteine hydrolase		26740491	MB9_RS11085	549	182	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	2275000	2275503	+						26740492	MB9_RS11090	504		old_locus_tag=MB9_2260
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	2275000	2275503	+	WP_048072699.1	WP_048072699.1		hypothetical protein		26740492	MB9_RS11090	504	167	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	2275573	2276259	+						26740493	MB9_RS11095	687		old_locus_tag=MB9_2261
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	2275573	2276259	+	WP_048085775.1	WP_048085775.1		epoxyqueuosine reductase		26740493	MB9_RS11095	687	228	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	2276330	2276806	+						26740494	MB9_RS11100	477		old_locus_tag=MB9_2262
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	2276330	2276806	+	WP_048085777.1	WP_048085777.1		GNAT family N-acetyltransferase		26740494	MB9_RS11100	477	158	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	2276872	2277561	+						26740495	MB9_RS11105	690		old_locus_tag=MB9_2263
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	2276872	2277561	+	WP_052400062.1	WP_052400062.1		class I SAM-dependent methyltransferase		26740495	MB9_RS11105	690	229	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	2277628	2278362	+						26740496	MB9_RS11110	735		old_locus_tag=MB9_2264
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	2277628	2278362	+	WP_048085778.1	WP_048085778.1		4Fe-4S dicluster domain-containing protein		26740496	MB9_RS11110	735	244	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	2278473	2278985	-						26740497	MB9_RS11115	513		old_locus_tag=MB9_2265
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	2278473	2278985	-	WP_048085780.1	WP_048085780.1		nitroreductase family protein		26740497	MB9_RS11115	513	170	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	2279391	2279726	+						26740498	MB9_RS11120	336		old_locus_tag=MB9_2267
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	2279391	2279726	+	WP_048072705.1	WP_048072705.1		winged helix-turn-helix transcriptional regulator		26740498	MB9_RS11120	336	111	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	2279784	2280563	+						26740499	MB9_RS11125	780		old_locus_tag=MB9_2268
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	2279784	2280563	+	WP_048085782.1	WP_048085782.1		phosphatase PAP2 family protein		26740499	MB9_RS11125	780	259	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	2280632	2281405	-					larB	26740500	MB9_RS11130	774		old_locus_tag=MB9_2269
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	2280632	2281405	-	WP_048085783.1	WP_048085783.1		nickel pincer cofactor biosynthesis protein LarB	larB	26740500	MB9_RS11130	774	257	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	2281569	2283887	+					hypF	26740501	MB9_RS11135	2319		old_locus_tag=MB9_2270
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	2281569	2283887	+	WP_048085784.1	WP_048085784.1		carbamoyltransferase HypF	hypF	26740501	MB9_RS11135	2319	772	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	2284037	2284537	-						26740502	MB9_RS11140	501		old_locus_tag=MB9_2271
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	2284037	2284537	-	WP_048072709.1	WP_048072709.1		ArsR family transcriptional regulator		26740502	MB9_RS11140	501	166	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	2284899	2285432	+					grpE	26740503	MB9_RS11145	534		old_locus_tag=MB9_2272
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	2284899	2285432	+	WP_048072710.1	WP_048072710.1		nucleotide exchange factor GrpE	grpE	26740503	MB9_RS11145	534	177	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	2285455	2287314	+					dnaK	26740504	MB9_RS11150	1860		old_locus_tag=MB9_2273
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	2285455	2287314	+	WP_048085785.1	WP_048085785.1		molecular chaperone DnaK	dnaK	26740504	MB9_RS11150	1860	619	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	2287506	2288669	+					dnaJ	26740505	MB9_RS11155	1164		old_locus_tag=MB9_2274
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	2287506	2288669	+	WP_048072712.1	WP_048072712.1		molecular chaperone DnaJ	dnaJ	26740505	MB9_RS11155	1164	387	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	2288932	2289306	+						26740506	MB9_RS11160	375		old_locus_tag=MB9_2275
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	2288932	2289306	+	WP_048072713.1	WP_048072713.1		carboxymuconolactone decarboxylase family protein		26740506	MB9_RS11160	375	124	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	2289324	2289965	-						26740507	MB9_RS11165	642		old_locus_tag=MB9_2276
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	2289324	2289965	-	WP_048085786.1	WP_048085786.1		VTT domain-containing protein		26740507	MB9_RS11165	642	213	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	2290512	2290991	+						26740508	MB9_RS11170	480		old_locus_tag=MB9_2277
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	2290512	2290991	+	WP_048072715.1	WP_048072715.1		DUF308 domain-containing protein		26740508	MB9_RS11170	480	159	
gene	RNase_P_RNA	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	2291158	2291464	-					rnpB	26740509	MB9_RS11175	307		
ncRNA	RNase_P_RNA	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	2291158	2291464	-				RNase P RNA component	rnpB	26740509	MB9_RS11175	307		
gene	tRNA	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	2291479	2291553	-						26740510	MB9_RS11180	75		old_locus_tag=MB9_2278
tRNA		GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	2291479	2291553	-				tRNA-Met		26740510	MB9_RS11180	75		anticodon=CAT
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	2291693	2292016	-						26740511	MB9_RS11185	324		old_locus_tag=MB9_2279
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	2291693	2292016	-	WP_048072716.1	WP_048072716.1		DUF1622 domain-containing protein		26740511	MB9_RS11185	324	107	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	2292026	2292580	-						26740512	MB9_RS11190	555		old_locus_tag=MB9_2280
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	2292026	2292580	-	WP_048072717.1	WP_048072717.1		hypothetical protein		26740512	MB9_RS11190	555	184	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	2292584	2293009	-						26740513	MB9_RS11195	426		old_locus_tag=MB9_2281
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	2292584	2293009	-	WP_048072718.1	WP_048072718.1		membrane protein		26740513	MB9_RS11195	426	141	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	2293385	2294311	+						26740514	MB9_RS11200	927		old_locus_tag=MB9_2282
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	2293385	2294311	+	WP_048085787.1	WP_048085787.1		type II methionyl aminopeptidase		26740514	MB9_RS11200	927	308	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	2294470	2295396	+						26740515	MB9_RS11205	927		old_locus_tag=MB9_2283
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	2294470	2295396	+	WP_048085789.1	WP_048085789.1		type II methionyl aminopeptidase		26740515	MB9_RS11205	927	308	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	2295489	2295863	-						26740516	MB9_RS11210	375		old_locus_tag=MB9_2284
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	2295489	2295863	-	WP_048085790.1	WP_048085790.1		tetratricopeptide repeat protein		26740516	MB9_RS11210	375	124	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	2296094	2296978	-					frhB	26740517	MB9_RS11215	885		old_locus_tag=MB9_2285
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	2296094	2296978	-	WP_048085793.1	WP_048085793.1		coenzyme F420 hydrogenase subunit beta	frhB	26740517	MB9_RS11215	885	294	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	2296990	2297784	-					frhG	26740518	MB9_RS11220	795		old_locus_tag=MB9_2286
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	2296990	2297784	-	WP_048072723.1	WP_048072723.1		coenzyme F420 hydrogenase subunit gamma	frhG	26740518	MB9_RS11220	795	264	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	2297788	2298258	-					frhD	26740519	MB9_RS11225	471		old_locus_tag=MB9_2287
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	2297788	2298258	-	WP_048085794.1	WP_048085794.1		coenzyme F420-reducing hydrogenase, FrhD protein	frhD	26740519	MB9_RS11225	471	156	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	2298268	2299485	-					frhA	26740520	MB9_RS11230	1218		old_locus_tag=MB9_2288
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	2298268	2299485	-	WP_048072725.1	WP_048072725.1		coenzyme F420 hydrogenase subunit alpha	frhA	26740520	MB9_RS11230	1218	405	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	2299857	2300300	+						26740521	MB9_RS11235	444		old_locus_tag=MB9_2289
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	2299857	2300300	+	WP_048072726.1	WP_048072726.1		PepSY domain-containing protein		26740521	MB9_RS11235	444	147	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	2300300	2301019	+						26740522	MB9_RS11240	720		old_locus_tag=MB9_2290
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	2300300	2301019	+	WP_081944591.1	WP_081944591.1		proteasome assembly chaperone family protein		26740522	MB9_RS11240	720	239	
gene	tRNA	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	2301076	2301149	+						26740523	MB9_RS11245	74		old_locus_tag=MB9_2291
tRNA		GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	2301076	2301149	+				tRNA-Arg		26740523	MB9_RS11245	74		anticodon=TCT
gene	tRNA	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	2301212	2301286	+						26740524	MB9_RS11250	75		old_locus_tag=MB9_2292
tRNA		GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	2301212	2301286	+				tRNA-Arg		26740524	MB9_RS11250	75		anticodon=CCT
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	2301839	2303089	-						26740525	MB9_RS11255	1251		old_locus_tag=MB9_2294
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	2301839	2303089	-	WP_048072727.1	WP_048072727.1		TIGR00375 family protein		26740525	MB9_RS11255	1251	416	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	2303161	2303934	-						26740526	MB9_RS11260	774		old_locus_tag=MB9_2295
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	2303161	2303934	-	WP_048085797.1	WP_048085797.1		proteasome assembly chaperone family protein		26740526	MB9_RS11260	774	257	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	2304047	2304217	-						32014320	MB9_RS12240	171		old_locus_tag=MB9_2296
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	2304047	2304217	-	WP_081944592.1	WP_081944592.1		RNA-protein complex protein Nop10		32014320	MB9_RS12240	171	56	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	2304214	2304993	-						26740527	MB9_RS11265	780		old_locus_tag=MB9_2297
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	2304214	2304993	-	WP_048072729.1	WP_048072729.1		translation initiation factor IF-2 subunit alpha		26740527	MB9_RS11265	780	259	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	2305005	2305181	-						26740528	MB9_RS11270	177		old_locus_tag=MB9_2298
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	2305005	2305181	-	WP_048072730.1	WP_048072730.1		30S ribosomal protein S27e		26740528	MB9_RS11270	177	58	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	2305190	2305471	-						26740529	MB9_RS11275	282		old_locus_tag=MB9_2299
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	2305190	2305471	-	WP_048072731.1	WP_048072731.1		50S ribosomal protein L44e		26740529	MB9_RS11275	282	93	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	2305586	2306569	-						26740530	MB9_RS11280	984		old_locus_tag=MB9_2300
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	2305586	2306569	-	WP_048072732.1	WP_048072732.1		hypothetical protein		26740530	MB9_RS11280	984	327	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	2306572	2307306	-					pcn	26740531	MB9_RS11285	735		old_locus_tag=MB9_2301
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	2306572	2307306	-	WP_048072733.1	WP_048072733.1		proliferating cell nuclear antigen (pcna)	pcn	26740531	MB9_RS11285	735	244	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	2307323	2308021	-						26740532	MB9_RS11290	699		old_locus_tag=MB9_2302
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	2307323	2308021	-	WP_048072734.1	WP_048072734.1		DUF308 domain-containing protein		26740532	MB9_RS11290	699	232	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	2308045	2308359	-						26740533	MB9_RS11295	315		old_locus_tag=MB9_2303
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	2308045	2308359	-	WP_048072735.1	WP_048072735.1		transcription factor S		26740533	MB9_RS11295	315	104	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	2308506	2308925	-						26740534	MB9_RS11300	420		old_locus_tag=MB9_2304
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	2308506	2308925	-	WP_081944593.1	WP_081944593.1		NUDIX hydrolase		26740534	MB9_RS11300	420	139	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	2308971	2309660	-						26740535	MB9_RS11305	690		old_locus_tag=MB9_2305
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	2308971	2309660	-	WP_081944594.1	WP_081944594.1		DUF99 family protein		26740535	MB9_RS11305	690	229	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	2309587	2309919	-						26740536	MB9_RS11310	333		old_locus_tag=MB9_2306
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	2309587	2309919	-	WP_048085800.1	WP_048085800.1		DNA-directed RNA polymerase subunit L		26740536	MB9_RS11310	333	110	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	2309921	2310490	-						26740537	MB9_RS11315	570		old_locus_tag=MB9_2307
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	2309921	2310490	-	WP_048072738.1	WP_048072738.1		exosome complex RNA-binding protein Csl4		26740537	MB9_RS11315	570	189	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	2311138	2312127	-					dph2	26740538	MB9_RS11320	990		old_locus_tag=MB9_2308
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	2311138	2312127	-	WP_048072739.1	WP_048072739.1		diphthamide biosynthesis enzyme Dph2	dph2	26740538	MB9_RS11320	990	329	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	2312165	2312740	-						26740539	MB9_RS11325	576		old_locus_tag=MB9_2309
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	2312165	2312740	-	WP_048085801.1	WP_048085801.1		purine phosphoribosyltransferase family protein		26740539	MB9_RS11325	576	191	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	2313258	2314586	+					ffh	26740540	MB9_RS11330	1329		old_locus_tag=MB9_2310
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	2313258	2314586	+	WP_048085802.1	WP_048085802.1		signal recognition particle protein Srp54	ffh	26740540	MB9_RS11330	1329	442	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	2314783	2316003	+						26740541	MB9_RS11335	1221		old_locus_tag=MB9_2311
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	2314783	2316003	+	WP_048085803.1	WP_048085803.1		tRNA pseudouridine(54/55) synthase Pus10		26740541	MB9_RS11335	1221	406	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	2316298	2316591	+						26740542	MB9_RS11340	294		old_locus_tag=MB9_2312
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	2316298	2316591	+	WP_048072743.1	WP_048072743.1		50S ribosomal protein L21e		26740542	MB9_RS11340	294	97	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	2316597	2316935	+						26740543	MB9_RS11345	339		old_locus_tag=MB9_2313
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	2316597	2316935	+	WP_048072744.1	WP_048072744.1		RNA polymerase Rpb4 family protein		26740543	MB9_RS11345	339	112	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	2317066	2317647	+						26740544	MB9_RS11350	582		old_locus_tag=MB9_2314
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	2317066	2317647	+	WP_048072745.1	WP_048072745.1		DUF655 domain-containing protein		26740544	MB9_RS11350	582	193	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	2317698	2318537	+						26740545	MB9_RS11355	840		old_locus_tag=MB9_2315
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	2317698	2318537	+	WP_048085804.1	WP_048085804.1		16S ribosomal RNA methyltransferase A		26740545	MB9_RS11355	840	279	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	2318537	2318875	+						26740546	MB9_RS11360	339		old_locus_tag=MB9_2316
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	2318537	2318875	+	WP_048072747.1	WP_048072747.1		carboxymuconolactone decarboxylase family protein		26740546	MB9_RS11360	339	112	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	2318950	2319552	+						26740547	MB9_RS11365	603		old_locus_tag=MB9_2317
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	2318950	2319552	+	WP_048073865.1	WP_048073865.1		class I SAM-dependent methyltransferase		26740547	MB9_RS11365	603	200	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	2319666	2320682	-						26740548	MB9_RS11370	1017		old_locus_tag=MB9_2318
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	2319666	2320682	-	WP_048085805.1	WP_048085805.1		hypothetical protein		26740548	MB9_RS11370	1017	338	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	2320775	2321764	-						26740549	MB9_RS11375	990		old_locus_tag=MB9_2319
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	2320775	2321764	-	WP_048072749.1	WP_048072749.1		hypothetical protein		26740549	MB9_RS11375	990	329	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	2322134	2322532	+						26740550	MB9_RS11380	399		old_locus_tag=MB9_2320
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	2322134	2322532	+	WP_048072750.1	WP_048072750.1		Zn-ribbon domain-containing OB-fold protein		26740550	MB9_RS11380	399	132	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	2322504	2322962	+					cfbA	26740551	MB9_RS11385	459		old_locus_tag=MB9_2321
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	2322504	2322962	+	WP_048072751.1	WP_048072751.1		sirohydrochlorin nickelochelatase	cfbA	26740551	MB9_RS11385	459	152	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	2322981	2324042	+					thiL	26740552	MB9_RS11390	1062		old_locus_tag=MB9_2322
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	2322981	2324042	+	WP_048072752.1	WP_048072752.1		thiamine-phosphate kinase	thiL	26740552	MB9_RS11390	1062	353	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	2324226	2325230	+					amrS	26740553	MB9_RS11395	1005		old_locus_tag=MB9_2323
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	2324226	2325230	+	WP_048085807.1	WP_048085807.1		AmmeMemoRadiSam system radical SAM enzyme	amrS	26740553	MB9_RS11395	1005	334	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	2325311	2326594	-						26740554	MB9_RS11400	1284		old_locus_tag=MB9_2324
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	2325311	2326594	-	WP_048085808.1	WP_048085808.1		UbiD family decarboxylase		26740554	MB9_RS11400	1284	427	
gene	protein_coding	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	2327010	2328059	-					purE	26740555	MB9_RS11405	1050		old_locus_tag=MB9_2325
CDS	with_protein	GCF_001458655.1	Primary Assembly	chromosome	I	NZ_LN734822.1	2327010	2328059	-	WP_048072755.1	WP_048072755.1		5-(carboxyamino)imidazole ribonucleotide mutase	purE	26740555	MB9_RS11405	1050	349	
