# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1805440	1805616	-						35126585	BK009_RS08850	177		old_locus_tag=BK009_08785
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1805440	1805616	-	WP_004029362.1	WP_004029362.1		30S ribosomal protein S27e		35126585	BK009_RS08850	177	58	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1805627	1805908	-						35126586	BK009_RS08855	282		old_locus_tag=BK009_08790
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1805627	1805908	-	WP_100905377.1	WP_100905377.1		50S ribosomal protein L44e		35126586	BK009_RS08855	282	93	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1806022	1807038	-						35126587	BK009_RS08860	1017		old_locus_tag=BK009_08795
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1806022	1807038	-	WP_100909407.1	WP_100909407.1		hypothetical protein		35126587	BK009_RS08860	1017	338	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1807052	1807786	-					pcn	35126588	BK009_RS08865	735		old_locus_tag=BK009_08800
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1807052	1807786	-	WP_100905375.1	WP_100905375.1		proliferating cell nuclear antigen (pcna)	pcn	35126588	BK009_RS08865	735	244	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1807802	1808497	-						35126589	BK009_RS08870	696		old_locus_tag=BK009_08805
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1807802	1808497	-	WP_100909408.1	WP_100909408.1		hypothetical protein		35126589	BK009_RS08870	696	231	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1808524	1808838	-						35126590	BK009_RS08875	315		old_locus_tag=BK009_08810
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1808524	1808838	-	WP_100905373.1	WP_100905373.1		transcription factor S		35126590	BK009_RS08875	315	104	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1809002	1809415	-						35126591	BK009_RS08880	414		old_locus_tag=BK009_08815
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1809002	1809415	-	WP_100907153.1	WP_100907153.1		NUDIX hydrolase		35126591	BK009_RS08880	414	137	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1809504	1810106	-						35126592	BK009_RS08885	603		old_locus_tag=BK009_08820
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1809504	1810106	-	WP_232728080.1	WP_232728080.1		DUF99 family protein		35126592	BK009_RS08885	603	200	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1810117	1810464	-						35126593	BK009_RS08890	348		old_locus_tag=BK009_08825
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1810117	1810464	-	WP_100909410.1	WP_100909410.1		DNA-directed RNA polymerase subunit L		35126593	BK009_RS08890	348	115	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1810466	1811035	-						35126594	BK009_RS08895	570		old_locus_tag=BK009_08830
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1810466	1811035	-	WP_100905369.1	WP_100905369.1		exosome complex RNA-binding protein Csl4		35126594	BK009_RS08895	570	189	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1811554	1812543	-					dph2	35126595	BK009_RS08900	990		old_locus_tag=BK009_08835
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1811554	1812543	-	WP_100909411.1	WP_100909411.1		diphthamide biosynthesis enzyme Dph2	dph2	35126595	BK009_RS08900	990	329	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1812700	1813278	-					hpt	35126596	BK009_RS08905	579		old_locus_tag=BK009_08840
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1812700	1813278	-	WP_100909412.1	WP_100909412.1		hypoxanthine/guanine phosphoribosyltransferase	hpt	35126596	BK009_RS08905	579	192	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1813679	1815013	+						35126597	BK009_RS08910	1335		old_locus_tag=BK009_08845
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1813679	1815013	+	WP_249030931.1	WP_249030931.1		signal recognition particle protein Srp54		35126597	BK009_RS08910	1335	444	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1815154	1816374	+						35126598	BK009_RS08915	1221		old_locus_tag=BK009_08850
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1815154	1816374	+	WP_100907158.1	WP_100907158.1		tRNA pseudouridine(54/55) synthase Pus10		35126598	BK009_RS08915	1221	406	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1816670	1816963	+						35126599	BK009_RS08920	294		old_locus_tag=BK009_08855
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1816670	1816963	+	WP_100907159.1	WP_100907159.1		50S ribosomal protein L21e		35126599	BK009_RS08920	294	97	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1816969	1817310	+						35126600	BK009_RS08925	342		old_locus_tag=BK009_08860
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1816969	1817310	+	WP_100907160.1	WP_100907160.1		RNA polymerase Rpb4 family protein		35126600	BK009_RS08925	342	113	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1817439	1818023	+						35126601	BK009_RS08930	585		old_locus_tag=BK009_08865
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1817439	1818023	+	WP_100905362.1	WP_100905362.1		DUF655 domain-containing protein		35126601	BK009_RS08930	585	194	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1818059	1818901	+					rsmA	35126602	BK009_RS08935	843		old_locus_tag=BK009_08870
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1818059	1818901	+	WP_100907161.1	WP_100907161.1		16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase RsmA	rsmA	35126602	BK009_RS08935	843	280	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1818958	1819299	+						35126603	BK009_RS08940	342		old_locus_tag=BK009_08875
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1818958	1819299	+	WP_232728081.1	WP_232728081.1		carboxymuconolactone decarboxylase family protein		35126603	BK009_RS08940	342	113	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1819418	1820020	+						35126604	BK009_RS08945	603		old_locus_tag=BK009_08880
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1819418	1820020	+	WP_100907162.1	WP_100907162.1		class I SAM-dependent methyltransferase		35126604	BK009_RS08945	603	200	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1820230	1826208	+						35126605	BK009_RS08950	5979		old_locus_tag=BK009_08885
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1820230	1826208	+	WP_100909413.1	WP_100909413.1		Ig-like domain-containing protein		35126605	BK009_RS08950	5979	1992	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1826304	1827281	+						35126606	BK009_RS08955	978		old_locus_tag=BK009_08890
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1826304	1827281	+	WP_100905356.1	WP_100905356.1		hypothetical protein		35126606	BK009_RS08955	978	325	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1827376	1827879	+						35126607	BK009_RS08960	504		old_locus_tag=BK009_08895
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1827376	1827879	+	WP_100905355.1	WP_100905355.1		hypothetical protein		35126607	BK009_RS08960	504	167	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1827843	1828268	+						35126608	BK009_RS08965	426		old_locus_tag=BK009_08900
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1827843	1828268	+	WP_100905354.1	WP_100905354.1		hypothetical protein		35126608	BK009_RS08965	426	141	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1828283	1829179	+						35126609	BK009_RS08970	897		old_locus_tag=BK009_08905
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1828283	1829179	+	WP_100905353.1	WP_100905353.1		hypothetical protein		35126609	BK009_RS08970	897	298	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1829264	1829431	+						43419683	BK009_RS12430	168		
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1829264	1829431	+	WP_157809446.1	WP_157809446.1		hypothetical protein		43419683	BK009_RS12430	168	55	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1829382	1831199	+						35126610	BK009_RS08975	1818		old_locus_tag=BK009_08910
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1829382	1831199	+	WP_100909414.1	WP_100909414.1		Ig-like domain-containing protein		35126610	BK009_RS08975	1818	605	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1831212	1832108	+						35126611	BK009_RS08980	897		old_locus_tag=BK009_08915
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1831212	1832108	+	WP_100905351.1	WP_100905351.1		hypothetical protein		35126611	BK009_RS08980	897	298	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1832163	1833131	+						35126612	BK009_RS08985	969		old_locus_tag=BK009_08920
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1832163	1833131	+	WP_100909415.1	WP_100909415.1		hypothetical protein		35126612	BK009_RS08985	969	322	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1833154	1834164	+						35126613	BK009_RS08990	1011		
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1833154	1834164	+	WP_100909416.1	WP_100909416.1		hypothetical protein		35126613	BK009_RS08990	1011	336	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1834241	1834441	+						43419684	BK009_RS12435	201		
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1834241	1834441	+	WP_157809720.1	WP_157809720.1		hypothetical protein		43419684	BK009_RS12435	201	66	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1834417	1835670	+						35126614	BK009_RS08995	1254		old_locus_tag=BK009_08930
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1834417	1835670	+	WP_100909417.1	WP_100909417.1		Ig-like domain-containing protein		35126614	BK009_RS08995	1254	417	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1835682	1836683	+						35126615	BK009_RS09000	1002		old_locus_tag=BK009_08935
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1835682	1836683	+	WP_157809721.1	WP_157809721.1		hypothetical protein		35126615	BK009_RS09000	1002	333	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1837054	1838121	+						35126616	BK009_RS09005	1068		old_locus_tag=BK009_08940
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1837054	1838121	+	WP_100909419.1	WP_100909419.1		hypothetical protein		35126616	BK009_RS09005	1068	355	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1838133	1839020	+						35126617	BK009_RS09010	888		old_locus_tag=BK009_08945
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1838133	1839020	+	WP_100909420.1	WP_100909420.1		hypothetical protein		35126617	BK009_RS09010	888	295	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1839135	1839473	+						35126618	BK009_RS09015	339		old_locus_tag=BK009_08950
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1839135	1839473	+	WP_236951054.1	WP_236951054.1		Ig-like domain-containing protein		35126618	BK009_RS09015	339	112	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1839937	1840947	-						35126620	BK009_RS09025	1011		old_locus_tag=BK009_08960
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1839937	1840947	-	WP_100907168.1	WP_100907168.1		hypothetical protein		35126620	BK009_RS09025	1011	336	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1840968	1841939	-						35126621	BK009_RS09030	972		old_locus_tag=BK009_08965
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1840968	1841939	-	WP_232728082.1	WP_232728082.1		hypothetical protein		35126621	BK009_RS09030	972	323	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1842308	1842706	+						35126622	BK009_RS09035	399		old_locus_tag=BK009_08970
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1842308	1842706	+	WP_100905344.1	WP_100905344.1		Zn-ribbon domain-containing OB-fold protein		35126622	BK009_RS09035	399	132	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1842678	1843136	+					cfbA	35126623	BK009_RS09040	459		old_locus_tag=BK009_08975
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1842678	1843136	+	WP_100909423.1	WP_100909423.1		sirohydrochlorin nickelochelatase	cfbA	35126623	BK009_RS09040	459	152	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1843142	1844203	+					thiL	35126624	BK009_RS09045	1062		old_locus_tag=BK009_08980
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1843142	1844203	+	WP_100909424.1	WP_100909424.1		thiamine-phosphate kinase	thiL	35126624	BK009_RS09045	1062	353	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1844307	1845311	+					amrS	35126625	BK009_RS09050	1005		old_locus_tag=BK009_08985
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1844307	1845311	+	WP_100909425.1	WP_100909425.1		AmmeMemoRadiSam system radical SAM enzyme	amrS	35126625	BK009_RS09050	1005	334	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1845416	1846699	-						35126626	BK009_RS09055	1284		old_locus_tag=BK009_08990
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1845416	1846699	-	WP_100907172.1	WP_100907172.1		UbiD family decarboxylase		35126626	BK009_RS09055	1284	427	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1847032	1848087	-					purE	35126627	BK009_RS09060	1056		old_locus_tag=BK009_08995
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1847032	1848087	-	WP_100905339.1	WP_100905339.1		5-(carboxyamino)imidazole ribonucleotide mutase	purE	35126627	BK009_RS09060	1056	351	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1848293	1850023	+						35126628	BK009_RS09065	1731		old_locus_tag=BK009_09000
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1848293	1850023	+	WP_100905338.1	WP_100905338.1		glycosyltransferase		35126628	BK009_RS09065	1731	576	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1850172	1851104	-						35126629	BK009_RS09070	933		old_locus_tag=BK009_09005
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1850172	1851104	-	WP_100907173.1	WP_100907173.1		DUF1743 domain-containing protein		35126629	BK009_RS09070	933	310	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1851196	1851606	-					ribH	35126630	BK009_RS09075	411		old_locus_tag=BK009_09010
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1851196	1851606	-	WP_100905336.1	WP_100905336.1		6,7-dimethyl-8-ribityllumazine synthase	ribH	35126630	BK009_RS09075	411	136	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1851925	1852194	-						54851685	BK009_RS12510	270		old_locus_tag=BK009_09015
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1851925	1852194	-	WP_169923164.1	WP_169923164.1		hypothetical protein		54851685	BK009_RS12510	270	89	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1852558	1853550	-						35126632	BK009_RS09085	993		old_locus_tag=BK009_09020
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1852558	1853550	-	WP_100905334.1	WP_100905334.1		isocitrate/isopropylmalate family dehydrogenase		35126632	BK009_RS09085	993	330	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1853652	1854161	-						35126633	BK009_RS09090	510		old_locus_tag=BK009_09025
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1853652	1854161	-	WP_100905333.1	WP_100905333.1		3-isopropylmalate dehydratase small subunit		35126633	BK009_RS09090	510	169	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1854244	1855497	-					hacA	35126634	BK009_RS09095	1254		old_locus_tag=BK009_09030
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1854244	1855497	-	WP_100909427.1	WP_100909427.1		homoaconitase large subunit	hacA	35126634	BK009_RS09095	1254	417	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1855635	1856060	-						35126635	BK009_RS09100	426		old_locus_tag=BK009_09035
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1855635	1856060	-	WP_100905331.1	WP_100905331.1		MarR family transcriptional regulator		35126635	BK009_RS09100	426	141	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1856336	1858711	+						35126636	BK009_RS09105	2376		old_locus_tag=BK009_09040
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1856336	1858711	+	WP_100905330.1	WP_100905330.1		OB-fold nucleic acid binding domain-containing protein		35126636	BK009_RS09105	2376	791	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1858816	1859751	+					radA	35126637	BK009_RS09110	936		old_locus_tag=BK009_09045
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1858816	1859751	+	WP_100905329.1	WP_100905329.1		DNA repair and recombination protein RadA	radA	35126637	BK009_RS09110	936	311	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1859969	1861945	+						35126638	BK009_RS09115	1977		old_locus_tag=BK009_09050
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1859969	1861945	+	WP_100909428.1	WP_100909428.1		CoB--CoM heterodisulfide reductase iron-sulfur subunit A family protein		35126638	BK009_RS09115	1977	658	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1862164	1862871	+						35126639	BK009_RS09120	708		old_locus_tag=BK009_09055
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1862164	1862871	+	WP_100909429.1	WP_100909429.1		DUF169 domain-containing protein		35126639	BK009_RS09120	708	235	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1863003	1864271	+						35126640	BK009_RS09125	1269		old_locus_tag=BK009_09060
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1863003	1864271	+	WP_100909430.1	WP_100909430.1		serine hydroxymethyltransferase		35126640	BK009_RS09125	1269	422	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1864389	1865081	+						35126641	BK009_RS09130	693		old_locus_tag=BK009_09065
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1864389	1865081	+	WP_100909431.1	WP_100909431.1		dihydromethanopterin reductase (acceptor)		35126641	BK009_RS09130	693	230	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1865327	1865719	+						35126642	BK009_RS09135	393		old_locus_tag=BK009_09070
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1865327	1865719	+	WP_100909432.1	WP_100909432.1		HEAT repeat domain-containing protein		35126642	BK009_RS09135	393	130	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1865758	1866189	+						35126643	BK009_RS09140	432		old_locus_tag=BK009_09075
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1865758	1866189	+	WP_100909433.1	WP_100909433.1		nuclear transport factor 2 family protein		35126643	BK009_RS09140	432	143	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1866246	1866533	-						35126644	BK009_RS09145	288		old_locus_tag=BK009_09080
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1866246	1866533	-	WP_100909743.1	WP_100909743.1		hypothetical protein		35126644	BK009_RS09145	288	95	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1866634	1866909	-						35126645	BK009_RS09150	276		old_locus_tag=BK009_09085
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1866634	1866909	-	WP_236950973.1	WP_236950973.1		DUF192 domain-containing protein		35126645	BK009_RS09150	276	91	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1867065	1868270	+						35126646	BK009_RS09155	1206		old_locus_tag=BK009_09090
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1867065	1868270	+	WP_100909435.1	WP_100909435.1		methionine adenosyltransferase		35126646	BK009_RS09155	1206	401	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1868543	1871722	+					ileS	35126647	BK009_RS09160	3180		old_locus_tag=BK009_09095
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1868543	1871722	+	WP_100909436.1	WP_100909436.1		isoleucine--tRNA ligase	ileS	35126647	BK009_RS09160	3180	1059	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1871810	1873969	+					purL	35126648	BK009_RS09165	2160		old_locus_tag=BK009_09100
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1871810	1873969	+	WP_100909437.1	WP_100909437.1		phosphoribosylformylglycinamidine synthase subunit PurL	purL	35126648	BK009_RS09165	2160	719	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1874062	1874625	+						35126649	BK009_RS09170	564		old_locus_tag=BK009_09105
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1874062	1874625	+	WP_100909438.1	WP_100909438.1		SEC59/DGK1/VTE5 family protein		35126649	BK009_RS09170	564	187	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1874742	1875896	-						35126650	BK009_RS09175	1155		old_locus_tag=BK009_09110
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1874742	1875896	-	WP_100909439.1	WP_100909439.1		ABC transporter permease		35126650	BK009_RS09175	1155	384	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1875942	1876595	-						35126651	BK009_RS09180	654		old_locus_tag=BK009_09115
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1875942	1876595	-	WP_100905316.1	WP_100905316.1		ABC transporter ATP-binding protein		35126651	BK009_RS09180	654	217	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1876588	1877679	-						35126652	BK009_RS09185	1092		old_locus_tag=BK009_09120
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1876588	1877679	-	WP_232728083.1	WP_232728083.1		ABC transporter permease		35126652	BK009_RS09185	1092	363	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1877879	1878319	+						35126653	BK009_RS09190	441		old_locus_tag=BK009_09125
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1877879	1878319	+	WP_100909440.1	WP_100909440.1		MarR family transcriptional regulator		35126653	BK009_RS09190	441	146	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1878636	1879976	+						35126654	BK009_RS09195	1341		old_locus_tag=BK009_09130
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1878636	1879976	+	WP_100909441.1	WP_100909441.1		radical SAM protein		35126654	BK009_RS09195	1341	446	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1879969	1880892	+						35126655	BK009_RS09200	924		old_locus_tag=BK009_09135
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1879969	1880892	+	WP_100905313.1	WP_100905313.1		ABC transporter ATP-binding protein		35126655	BK009_RS09200	924	307	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1880889	1881611	+						35126656	BK009_RS09205	723		old_locus_tag=BK009_09140
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1880889	1881611	+	WP_100905312.1	WP_100905312.1		hypothetical protein		35126656	BK009_RS09205	723	240	
gene	protein_coding	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1881625	1882806	-						35126657	BK009_RS09210	1182		old_locus_tag=BK009_09145
CDS	with_protein	GCF_002813695.1	Primary Assembly	chromosome		NZ_CP017768.1	1881625	1882806	-	WP_232728084.1	WP_232728084.1		ABC transporter permease		35126657	BK009_RS09210	1182	393	
