# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1945907	1946551	+	WP_013826369.1	WP_013826369.1		RlmE family RNA methyltransferase		10669369	MSWAN_RS09170	645	214	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1946691	1947125	-						10669370	MSWAN_RS09175	435		old_locus_tag=MSWAN_1860
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1946691	1947125	-	WP_013826370.1	WP_013826370.1		hypothetical protein		10669370	MSWAN_RS09175	435	144	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1947422	1949422	+						10669371	MSWAN_RS09180	2001		old_locus_tag=MSWAN_1861
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1947422	1949422	+	WP_013826371.1	WP_013826371.1		minichromosome maintenance protein MCM		10669371	MSWAN_RS09180	2001	666	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1949662	1950069	+						10669372	MSWAN_RS09185	408		old_locus_tag=MSWAN_1862
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1949662	1950069	+	WP_013826372.1	WP_013826372.1		translation initiation factor IF-2 subunit beta		10669372	MSWAN_RS09185	408	135	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1950125	1951183	+						10669373	MSWAN_RS09190	1059		old_locus_tag=MSWAN_1863
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1950125	1951183	+	WP_013826373.1	WP_013826373.1		hypothetical protein		10669373	MSWAN_RS09190	1059	352	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1951534	1952493	+						10669374	MSWAN_RS09195	960		old_locus_tag=MSWAN_1864
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1951534	1952493	+	WP_013826374.1	WP_013826374.1		tyrosine--tRNA ligase		10669374	MSWAN_RS09195	960	319	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1952646	1952864	+						10669375	MSWAN_RS09200	219		old_locus_tag=MSWAN_1865
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1952646	1952864	+	WP_013826375.1	WP_013826375.1		hypothetical protein		10669375	MSWAN_RS09200	219	72	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1953146	1953517	-						10669376	MSWAN_RS09205	372		old_locus_tag=MSWAN_1866
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1953146	1953517	-	WP_013826376.1	WP_013826376.1		hypothetical protein		10669376	MSWAN_RS09205	372	123	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1953633	1954208	-					tmk	10669377	MSWAN_RS09210	576		old_locus_tag=MSWAN_1867
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1953633	1954208	-	WP_013826377.1	WP_013826377.1		dTMP kinase	tmk	10669377	MSWAN_RS09210	576	191	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1954243	1955094	-						10669378	MSWAN_RS09215	852		old_locus_tag=MSWAN_1868
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1954243	1955094	-	WP_013826378.1	WP_013826378.1		UbiA family prenyltransferase		10669378	MSWAN_RS09215	852	283	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1955366	1955560	+						41008855	MSWAN_RS12660	195		
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1955366	1955560	+	WP_144011577.1	WP_144011577.1		hypothetical protein		41008855	MSWAN_RS12660	195	64	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1955560	1956135	+						10669379	MSWAN_RS09220	576		old_locus_tag=MSWAN_1869
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1955560	1956135	+	WP_013826379.1	WP_013826379.1		thymidylate kinase		10669379	MSWAN_RS09220	576	191	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1956401	1956640	-						41008856	MSWAN_RS12665	240		
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1956401	1956640	-	WP_144011639.1	WP_144011639.1		hypothetical protein		41008856	MSWAN_RS12665	240	79	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1956809	1957204	-					tsaA	10669382	MSWAN_RS09225	396		old_locus_tag=MSWAN_1872
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1956809	1957204	-	WP_013826380.1	WP_013826380.1		tRNA (N6-threonylcarbamoyladenosine(37)-N6)-methyltransferase TrmO	tsaA	10669382	MSWAN_RS09225	396	131	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1957596	1958258	-						10669384	MSWAN_RS09235	663		old_locus_tag=MSWAN_1874
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1957596	1958258	-	WP_013826382.1	WP_013826382.1		molybdopterin-dependent oxidoreductase		10669384	MSWAN_RS09235	663	220	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1958648	1959550	-						10669385	MSWAN_RS09240	903		old_locus_tag=MSWAN_1875
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1958648	1959550	-	WP_013826383.1	WP_013826383.1		HD domain-containing protein		10669385	MSWAN_RS09240	903	300	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1959888	1961033	+						10669386	MSWAN_RS09245	1146		old_locus_tag=MSWAN_1876
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1959888	1961033	+	WP_013826384.1	WP_013826384.1		MFS transporter		10669386	MSWAN_RS09245	1146	381	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1961005	1961436	+						68611008	MSWAN_RS13080	432		old_locus_tag=MSWAN_1877
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1961005	1961436	+	WP_013826385.1	WP_013826385.1		hypothetical protein		68611008	MSWAN_RS13080	432	143	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1961861	1963627	-						10669388	MSWAN_RS09250	1767		old_locus_tag=MSWAN_1878
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1961861	1963627	-	WP_013826386.1	WP_013826386.1		MFS transporter		10669388	MSWAN_RS09250	1767	588	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1963962	1964243	+						10669389	MSWAN_RS09255	282		old_locus_tag=MSWAN_1879
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1963962	1964243	+	WP_144011641.1	WP_144011641.1		PadR family transcriptional regulator		10669389	MSWAN_RS09255	282	93	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1964908	1965756	+						10669390	MSWAN_RS09260	849		old_locus_tag=MSWAN_1880
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1964908	1965756	+	WP_013826388.1	WP_013826388.1		BPL-N domain-containing protein		10669390	MSWAN_RS09260	849	282	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1966110	1966766	-						10669391	MSWAN_RS09265	657		old_locus_tag=MSWAN_1881
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1966110	1966766	-	WP_013826389.1	WP_013826389.1		NAD(P)/FAD-dependent oxidoreductase		10669391	MSWAN_RS09265	657	218	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1966939	1967841	-						10669392	MSWAN_RS09270	903		old_locus_tag=MSWAN_1882
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1966939	1967841	-	WP_013826390.1	WP_013826390.1		DMT family transporter		10669392	MSWAN_RS09270	903	300	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1968137	1970878	+						10669393	MSWAN_RS09275	2742		old_locus_tag=MSWAN_1883
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1968137	1970878	+	WP_013826391.1	WP_013826391.1		U32 family peptidase		10669393	MSWAN_RS09275	2742	913	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1970967	1971785	+						10669394	MSWAN_RS09280	819		old_locus_tag=MSWAN_1884
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1970967	1971785	+	WP_013826392.1	WP_013826392.1		4Fe-4S binding protein		10669394	MSWAN_RS09280	819	272	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1971839	1972645	-						10669395	MSWAN_RS09285	807		old_locus_tag=MSWAN_1885
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1971839	1972645	-	WP_013826393.1	WP_013826393.1		sulfite exporter TauE/SafE family protein		10669395	MSWAN_RS09285	807	268	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1973002	1974888	+						10669396	MSWAN_RS09290	1887		old_locus_tag=MSWAN_1886
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1973002	1974888	+	WP_013826394.1	WP_013826394.1		DNA mismatch repair protein MutS		10669396	MSWAN_RS09290	1887	628	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1974998	1975543	-						10669397	MSWAN_RS09295	546		old_locus_tag=MSWAN_1887
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1974998	1975543	-	WP_013826395.1	WP_013826395.1		hypothetical protein		10669397	MSWAN_RS09295	546	181	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1976082	1977233	-						10669398	MSWAN_RS09300	1152		old_locus_tag=MSWAN_1888
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1976082	1977233	-	WP_013826396.1	WP_013826396.1		cation:proton antiporter		10669398	MSWAN_RS09300	1152	383	
gene	rRNA	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1977613	1977732	-					rrf	10669399	MSWAN_RS09305	120		old_locus_tag=MSWAN_R0037
rRNA		GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1977613	1977732	-				5S ribosomal RNA	rrf	10669399	MSWAN_RS09305	120		
gene	rRNA	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1977968	1980979	-						10669400	MSWAN_RS09310	3012		old_locus_tag=MSWAN_R0038
rRNA		GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1977968	1980979	-				23S ribosomal RNA		10669400	MSWAN_RS09310	3012		
gene	tRNA	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1981261	1981334	-						10669401	MSWAN_RS09315	74		old_locus_tag=MSWAN_R0039
tRNA		GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1981261	1981334	-				tRNA-Ala		10669401	MSWAN_RS09315	74		anticodon=TGC
gene	rRNA	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1981470	1982950	-						10669402	MSWAN_RS09320	1481		old_locus_tag=MSWAN_R0040
rRNA		GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1981470	1982950	-				16S ribosomal RNA		10669402	MSWAN_RS09320	1481		
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1983971	1984936	+					mer	10669403	MSWAN_RS09325	966		old_locus_tag=MSWAN_1889
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1983971	1984936	+	WP_013826397.1	WP_013826397.1		5,10-methylenetetrahydromethanopterin reductase	mer	10669403	MSWAN_RS09325	966	321	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1985163	1986050	-						10669404	MSWAN_RS09330	888		old_locus_tag=MSWAN_1890
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1985163	1986050	-	WP_013826398.1	WP_013826398.1		radical SAM protein		10669404	MSWAN_RS09330	888	295	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1986308	1987384	+						10669405	MSWAN_RS09335	1077		old_locus_tag=MSWAN_1891
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1986308	1987384	+	WP_013826399.1	WP_013826399.1		archaeosine biosynthesis radical SAM protein RaSEA		10669405	MSWAN_RS09335	1077	358	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1987565	1989223	-						25394803	MSWAN_RS12355	1659		old_locus_tag=MSWAN_1892
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1987565	1989223	-	WP_013826400.1	WP_013826400.1		PAS domain S-box protein		25394803	MSWAN_RS12355	1659	552	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1989692	1990939	+						10669408	MSWAN_RS09345	1248		old_locus_tag=MSWAN_1894
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1989692	1990939	+	WP_013826402.1	WP_013826402.1		threonine/serine exporter family protein		10669408	MSWAN_RS09345	1248	415	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1991291	1991956	-						10669409	MSWAN_RS09350	666		old_locus_tag=MSWAN_1895
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1991291	1991956	-	WP_013826403.1	WP_013826403.1		ABC transporter ATP-binding protein		10669409	MSWAN_RS09350	666	221	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1991949	1993109	-						10669410	MSWAN_RS09355	1161		old_locus_tag=MSWAN_1896
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1991949	1993109	-	WP_013826404.1	WP_013826404.1		ABC transporter permease		10669410	MSWAN_RS09355	1161	386	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1993402	1993971	-						10669411	MSWAN_RS09360	570		old_locus_tag=MSWAN_1897
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1993402	1993971	-	WP_013826405.1	WP_013826405.1		class I SAM-dependent methyltransferase		10669411	MSWAN_RS09360	570	189	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1994176	1995468	+						10669412	MSWAN_RS09365	1293		old_locus_tag=MSWAN_1898
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1994176	1995468	+	WP_227717017.1	WP_227717017.1		adenylyltransferase/cytidyltransferase family protein		10669412	MSWAN_RS09365	1293	430	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1995598	1995798	-						24879830	MSWAN_RS09370	201		
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1995598	1995798	-	WP_144011578.1	WP_144011578.1		hypothetical protein		24879830	MSWAN_RS09370	201	66	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1996305	1997129	-						10669413	MSWAN_RS09375	825		old_locus_tag=MSWAN_1899
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1996305	1997129	-	WP_013826407.1	WP_013826407.1		DUF1932 domain-containing protein		10669413	MSWAN_RS09375	825	274	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1997365	1998240	-						10669414	MSWAN_RS09380	876		old_locus_tag=MSWAN_1900
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1997365	1998240	-	WP_013826408.1	WP_013826408.1		ARMT1-like domain-containing protein		10669414	MSWAN_RS09380	876	291	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1998488	1999504	-						10669415	MSWAN_RS09385	1017		old_locus_tag=MSWAN_1901
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1998488	1999504	-	WP_144011642.1	WP_144011642.1		site-2 protease family protein		10669415	MSWAN_RS09385	1017	338	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1999701	1999901	-						10669416	MSWAN_RS09390	201		old_locus_tag=MSWAN_1902
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	1999701	1999901	-	WP_013826410.1	WP_013826410.1		MoaD/ThiS family protein		10669416	MSWAN_RS09390	201	66	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2000224	2001159	-						10669417	MSWAN_RS09395	936		old_locus_tag=MSWAN_1903
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2000224	2001159	-	WP_013826411.1	WP_013826411.1		TIGR00269 family protein		10669417	MSWAN_RS09395	936	311	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2001471	2003165	-						10669418	MSWAN_RS09400	1695		old_locus_tag=MSWAN_1904
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2001471	2003165	-	WP_013826412.1	WP_013826412.1		dihydropteroate synthase-like protein		10669418	MSWAN_RS09400	1695	564	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2003353	2003886	+						10669419	MSWAN_RS09405	534		old_locus_tag=MSWAN_1905
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2003353	2003886	+	WP_013826413.1	WP_013826413.1		pyruvate ferredoxin oxidoreductase subunit gamma		10669419	MSWAN_RS09405	534	177	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2003959	2004201	+						10669420	MSWAN_RS09410	243		old_locus_tag=MSWAN_1906
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2003959	2004201	+	WP_013826414.1	WP_013826414.1		4Fe-4S binding protein		10669420	MSWAN_RS09410	243	80	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2004203	2005357	+					porA	10669421	MSWAN_RS09415	1155		old_locus_tag=MSWAN_1907
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2004203	2005357	+	WP_013826415.1	WP_013826415.1		2-ketoisovalerate ferredoxin oxidoreductase subunit alpha	porA	10669421	MSWAN_RS09415	1155	384	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2005358	2006221	+						10669422	MSWAN_RS09420	864		old_locus_tag=MSWAN_1908
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2005358	2006221	+	WP_013826416.1	WP_013826416.1		pyruvate synthase subunit beta		10669422	MSWAN_RS09420	864	287	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2006234	2006734	+						10669423	MSWAN_RS09425	501		old_locus_tag=MSWAN_1909
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2006234	2006734	+	WP_048188073.1	WP_048188073.1		4Fe-4S dicluster domain-containing protein		10669423	MSWAN_RS09425	501	166	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2006737	2007168	+						10669424	MSWAN_RS09430	432		old_locus_tag=MSWAN_1910
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2006737	2007168	+	WP_013826418.1	WP_013826418.1		4Fe-4S dicluster domain-containing protein		10669424	MSWAN_RS09430	432	143	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2007631	2008470	+						10669425	MSWAN_RS09435	840		old_locus_tag=MSWAN_1911
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2007631	2008470	+	WP_013826419.1	WP_013826419.1		fumarate hydratase		10669425	MSWAN_RS09435	840	279	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2008747	2009409	-					phoU	10669426	MSWAN_RS09440	663		old_locus_tag=MSWAN_1912
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2008747	2009409	-	WP_013826420.1	WP_013826420.1		phosphate signaling complex protein PhoU	phoU	10669426	MSWAN_RS09440	663	220	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2009413	2009883	-						10669427	MSWAN_RS09445	471		old_locus_tag=MSWAN_1913
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2009413	2009883	-	WP_013826421.1	WP_013826421.1		DUF2226 domain-containing protein		10669427	MSWAN_RS09445	471	156	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2009893	2010561	-						10669428	MSWAN_RS09450	669		old_locus_tag=MSWAN_1914
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2009893	2010561	-	WP_013826422.1	WP_013826422.1		phosphate uptake regulator PhoU		10669428	MSWAN_RS09450	669	222	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2010658	2011413	-					pstB	10669429	MSWAN_RS09455	756		old_locus_tag=MSWAN_1915
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2010658	2011413	-	WP_013826423.1	WP_013826423.1		phosphate ABC transporter ATP-binding protein PstB	pstB	10669429	MSWAN_RS09455	756	251	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2011415	2012278	-					pstA	10669430	MSWAN_RS09460	864		old_locus_tag=MSWAN_1916
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2011415	2012278	-	WP_048188433.1	WP_048188433.1		phosphate ABC transporter permease PstA	pstA	10669430	MSWAN_RS09460	864	287	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2012303	2013178	-					pstC	10669431	MSWAN_RS09465	876		old_locus_tag=MSWAN_1917
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2012303	2013178	-	WP_013826425.1	WP_013826425.1		phosphate ABC transporter permease subunit PstC	pstC	10669431	MSWAN_RS09465	876	291	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2013390	2014187	-						10669432	MSWAN_RS09470	798		old_locus_tag=MSWAN_1918
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2013390	2014187	-	WP_013826426.1	WP_013826426.1		sugar phosphate isomerase/epimerase		10669432	MSWAN_RS09470	798	265	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2014322	2015137	-						10669433	MSWAN_RS09475	816		old_locus_tag=MSWAN_1919
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2014322	2015137	-	WP_048188076.1	WP_048188076.1		phosphate ABC transporter substrate-binding protein		10669433	MSWAN_RS09475	816	271	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2015324	2016103	+						10669434	MSWAN_RS09480	780		old_locus_tag=MSWAN_1920
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2015324	2016103	+	WP_013826428.1	WP_013826428.1		citryl-CoA lyase		10669434	MSWAN_RS09480	780	259	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2016393	2016776	+						10669435	MSWAN_RS09485	384		old_locus_tag=MSWAN_1921
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2016393	2016776	+	WP_013826429.1	WP_013826429.1		DUF2085 domain-containing protein		10669435	MSWAN_RS09485	384	127	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2016931	2017833	-						10669436	MSWAN_RS09490	903		old_locus_tag=MSWAN_1922
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2016931	2017833	-	WP_013826430.1	WP_013826430.1		winged helix-turn-helix transcriptional regulator		10669436	MSWAN_RS09490	903	300	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2017839	2018471	-						10669437	MSWAN_RS09495	633		old_locus_tag=MSWAN_1923
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2017839	2018471	-	WP_013826431.1	WP_013826431.1		hypothetical protein		10669437	MSWAN_RS09495	633	210	
gene	tRNA	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2018948	2019019	-						10669438	MSWAN_RS09500	72		old_locus_tag=MSWAN_R0041
tRNA		GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2018948	2019019	-				tRNA-Thr		10669438	MSWAN_RS09500	72		anticodon=GGT
gene	tRNA	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2019098	2019181	-						10669439	MSWAN_RS09505	84		old_locus_tag=MSWAN_R0042
tRNA		GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2019098	2019181	-				tRNA-Leu		10669439	MSWAN_RS09505	84		anticodon=TAA
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2019735	2019926	+						10669440	MSWAN_RS09510	192		old_locus_tag=MSWAN_1924
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2019735	2019926	+	WP_013826432.1	WP_013826432.1		4Fe-4S binding protein		10669440	MSWAN_RS09510	192	63	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2019937	2021094	+						10669441	MSWAN_RS09515	1158		old_locus_tag=MSWAN_1925
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2019937	2021094	+	WP_013826433.1	WP_013826433.1		NAD(P)/FAD-dependent oxidoreductase		10669441	MSWAN_RS09515	1158	385	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2021300	2022667	+						10669442	MSWAN_RS09520	1368		old_locus_tag=MSWAN_1926
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2021300	2022667	+	WP_013826434.1	WP_013826434.1		HEAT repeat domain-containing protein		10669442	MSWAN_RS09520	1368	455	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2022926	2023504	+						32173616	MSWAN_RS12530	579		old_locus_tag=MSWAN_1927
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2022926	2023504	+	WP_013826435.1	WP_013826435.1		MGMT family protein		32173616	MSWAN_RS12530	579	192	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2023723	2024190	-						10669444	MSWAN_RS09530	468		old_locus_tag=MSWAN_1928
CDS	with_protein	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2023723	2024190	-	WP_013826436.1	WP_013826436.1		4Fe-4S dicluster domain-containing protein		10669444	MSWAN_RS09530	468	155	
gene	protein_coding	GCF_000214725.1	Primary Assembly	chromosome		NC_015574.1	2024248	2025627	-						10669445	MSWAN_RS09535	1380		old_locus_tag=MSWAN_1929
