# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1779125	1779715	+						24964572	METBO_RS12850	591		
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1779125	1779715	+	WP_048650813.1	WP_048650813.1		hypothetical protein		24964572	METBO_RS12850	591	196	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1779726	1780568	-						10278192	METBO_RS08610	843		old_locus_tag=Metbo_1735
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1779726	1780568	-	WP_013645310.1	WP_013645310.1		ion channel		10278192	METBO_RS08610	843	280	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1780860	1781417	+						24964573	METBO_RS12855	558		old_locus_tag=Metbo_1736
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1780860	1781417	+	WP_048650814.1	WP_048650814.1		TetR/AcrR family transcriptional regulator		24964573	METBO_RS12855	558	185	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1781445	1781993	+						24964574	METBO_RS12860	549		old_locus_tag=Metbo_1737
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1781445	1781993	+	WP_013645312.1	WP_013645312.1		TetR/AcrR family transcriptional regulator		24964574	METBO_RS12860	549	182	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1783002	1783640	+						10278198	METBO_RS08625	639		old_locus_tag=Metbo_1741
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1783002	1783640	+	WP_227717214.1	WP_227717214.1		zinc dependent phospholipase C family protein		10278198	METBO_RS08625	639	212	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1783872	1784297	+						10278199	METBO_RS08630	426		old_locus_tag=Metbo_1742
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1783872	1784297	+	WP_227717270.1	WP_227717270.1		response regulator		10278199	METBO_RS08630	426	141	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1784387	1785241	-						10278200	METBO_RS08635	855		old_locus_tag=Metbo_1743
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1784387	1785241	-	WP_013645317.1	WP_013645317.1		alpha/beta hydrolase		10278200	METBO_RS08635	855	284	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1785251	1785928	-						10278201	METBO_RS08640	678		old_locus_tag=Metbo_1744
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1785251	1785928	-	WP_013645318.1	WP_013645318.1		MBL fold metallo-hydrolase		10278201	METBO_RS08640	678	225	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1785989	1786540	-						10278202	METBO_RS08645	552		old_locus_tag=Metbo_1745
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1785989	1786540	-	WP_013645319.1	WP_013645319.1		nitroreductase family protein		10278202	METBO_RS08645	552	183	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1786705	1787139	+						10278203	METBO_RS08650	435		old_locus_tag=Metbo_1746
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1786705	1787139	+	WP_013645320.1	WP_013645320.1		DUF5946 family protein		10278203	METBO_RS08650	435	144	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1788029	1788844	+					otsB	10278204	METBO_RS08660	816		old_locus_tag=Metbo_1747
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1788029	1788844	+	WP_013645321.1	WP_013645321.1		trehalose-phosphatase	otsB	10278204	METBO_RS08660	816	271	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1788825	1789094	+						10278205	METBO_RS08665	270		old_locus_tag=Metbo_1748
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1788825	1789094	+	WP_013645322.1	WP_013645322.1		MtN3 and saliva related protein		10278205	METBO_RS08665	270	89	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1789157	1790182	+						10278206	METBO_RS08670	1026		old_locus_tag=Metbo_1749
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1789157	1790182	+	WP_013645323.1	WP_013645323.1		SIS domain-containing protein		10278206	METBO_RS08670	1026	341	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1790267	1790668	+						10278207	METBO_RS08675	402		old_locus_tag=Metbo_1750
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1790267	1790668	+	WP_013645324.1	WP_013645324.1		SANT/Myb domain-containing protein		10278207	METBO_RS08675	402	133	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1790709	1791719	+						10278208	METBO_RS08680	1011		old_locus_tag=Metbo_1751
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1790709	1791719	+	WP_013645325.1	WP_013645325.1		phosphorylating glyceraldehyde-3-phosphate dehydrogenase		10278208	METBO_RS08680	1011	336	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1791847	1792521	+						10278209	METBO_RS08685	675		old_locus_tag=Metbo_1752
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1791847	1792521	+	WP_013645326.1	WP_013645326.1		NAD(P)/FAD-dependent oxidoreductase		10278209	METBO_RS08685	675	224	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1792634	1792882	-						10278210	METBO_RS08690	249		old_locus_tag=Metbo_1753
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1792634	1792882	-	WP_013645327.1	WP_013645327.1		hypothetical protein		10278210	METBO_RS08690	249	82	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1793115	1793918	+						10278211	METBO_RS08695	804		old_locus_tag=Metbo_1754
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1793115	1793918	+	WP_013645328.1	WP_013645328.1		class I SAM-dependent methyltransferase		10278211	METBO_RS08695	804	267	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1794421	1798218	-						25394742	METBO_RS13065	3798		old_locus_tag=Metbo_1755
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1794421	1798218	-	WP_013645329.1	WP_013645329.1		PAS domain S-box protein		25394742	METBO_RS13065	3798	1265	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1798334	1799110	+						10278213	METBO_RS08705	777		old_locus_tag=Metbo_1756
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1798334	1799110	+	WP_013645330.1	WP_013645330.1		class I SAM-dependent methyltransferase		10278213	METBO_RS08705	777	258	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1799181	1799585	-						10278214	METBO_RS08710	405		old_locus_tag=Metbo_1757
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1799181	1799585	-	WP_013645331.1	WP_013645331.1		hypothetical protein		10278214	METBO_RS08710	405	134	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1799731	1801686	-						10278215	METBO_RS08715	1956		old_locus_tag=Metbo_1758
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1799731	1801686	-	WP_013645332.1	WP_013645332.1		DUF4118 domain-containing protein		10278215	METBO_RS08715	1956	651	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1801757	1802329	-					kdpC	10278216	METBO_RS08720	573		old_locus_tag=Metbo_1759
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1801757	1802329	-	WP_013645333.1	WP_013645333.1		potassium-transporting ATPase subunit KdpC	kdpC	10278216	METBO_RS08720	573	190	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1802329	1804377	-					kdpB	10278217	METBO_RS08725	2049		old_locus_tag=Metbo_1760
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1802329	1804377	-	WP_013645334.1	WP_013645334.1		potassium-transporting ATPase subunit KdpB	kdpB	10278217	METBO_RS08725	2049	682	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1804391	1806094	-					kdpA	10278218	METBO_RS08730	1704		old_locus_tag=Metbo_1761
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1804391	1806094	-	WP_013645335.1	WP_013645335.1		potassium-transporting ATPase subunit KdpA	kdpA	10278218	METBO_RS08730	1704	567	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1806780	1807136	-						10278219	METBO_RS08735	357		old_locus_tag=Metbo_1762
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1806780	1807136	-	WP_013645336.1	WP_013645336.1		VOC family protein		10278219	METBO_RS08735	357	118	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1807206	1807904	-						10278220	METBO_RS08740	699		old_locus_tag=Metbo_1763
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1807206	1807904	-	WP_013645337.1	WP_013645337.1		DUF169 domain-containing protein		10278220	METBO_RS08740	699	232	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1808206	1808658	+						10278221	METBO_RS08745	453		old_locus_tag=Metbo_1764
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1808206	1808658	+	WP_013645338.1	WP_013645338.1		universal stress protein		10278221	METBO_RS08745	453	150	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1808800	1810491	+						10278222	METBO_RS08750	1692		old_locus_tag=Metbo_1765
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1808800	1810491	+	WP_013645339.1	WP_013645339.1		MFS transporter		10278222	METBO_RS08750	1692	563	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1810627	1810896	-						10278223	METBO_RS08755	270		old_locus_tag=Metbo_1766
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1810627	1810896	-	WP_013645340.1	WP_013645340.1		hypothetical protein		10278223	METBO_RS08755	270	89	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1810957	1811970	-						10278224	METBO_RS08760	1014		old_locus_tag=Metbo_1767
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1810957	1811970	-	WP_013645341.1	WP_013645341.1		zinc ribbon domain-containing protein		10278224	METBO_RS08760	1014	337	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1811996	1812577	-						10278225	METBO_RS08765	582		old_locus_tag=Metbo_1768
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1811996	1812577	-	WP_013645342.1	WP_013645342.1		PH domain-containing protein		10278225	METBO_RS08765	582	193	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1812747	1813271	-						10278226	METBO_RS08770	525		old_locus_tag=Metbo_1769
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1812747	1813271	-	WP_013645343.1	WP_013645343.1		hypothetical protein		10278226	METBO_RS08770	525	174	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1813769	1813990	-						10278227	METBO_RS08775	222		old_locus_tag=Metbo_1770
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1813769	1813990	-	WP_013645344.1	WP_013645344.1		TRAM domain-containing protein		10278227	METBO_RS08775	222	73	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1814029	1814250	-						10278228	METBO_RS08780	222		old_locus_tag=Metbo_1771
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1814029	1814250	-	WP_013645345.1	WP_013645345.1		TRAM domain-containing protein		10278228	METBO_RS08780	222	73	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1815956	1817677	+						25394743	METBO_RS13070	1722		old_locus_tag=Metbo_1775
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1815956	1817677	+	WP_013645349.1	WP_013645349.1		PAS domain S-box protein		25394743	METBO_RS13070	1722	573	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1817759	1818109	-						10278233	METBO_RS08795	351		old_locus_tag=Metbo_1776
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1817759	1818109	-	WP_013645350.1	WP_013645350.1		hypothetical protein		10278233	METBO_RS08795	351	116	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1818379	1818573	-						10278234	METBO_RS08800	195		old_locus_tag=Metbo_1777
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1818379	1818573	-	WP_013645351.1	WP_013645351.1		hypothetical protein		10278234	METBO_RS08800	195	64	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1819734	1819889	+						10278236	METBO_RS08805	156		old_locus_tag=Metbo_1779
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1819734	1819889	+	WP_013645352.1	WP_013645352.1		ribbon-helix-helix protein, CopG family		10278236	METBO_RS08805	156	51	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1820030	1820965	+						10278237	METBO_RS08810	936		old_locus_tag=Metbo_1780
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1820030	1820965	+	WP_048186669.1	WP_048186669.1		transcription initiation factor IIB		10278237	METBO_RS08810	936	311	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1821987	1822283	+						10278239	METBO_RS08815	297		old_locus_tag=Metbo_1782
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1821987	1822283	+	WP_013645355.1	WP_013645355.1		hypothetical protein		10278239	METBO_RS08815	297	98	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1822617	1824671	+						32167048	METBO_RS13235	2055		old_locus_tag=Metbo_1783
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1822617	1824671	+	WP_083804486.1	WP_083804486.1		PAS domain S-box protein		32167048	METBO_RS13235	2055	684	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1825107	1826375	+						25394744	METBO_RS13075	1269		old_locus_tag=Metbo_1784
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1825107	1826375	+	WP_052296790.1	WP_052296790.1		BPL-N domain-containing protein		25394744	METBO_RS13075	1269	422	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1826708	1827472	+						10278242	METBO_RS08830	765		old_locus_tag=Metbo_1785
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1826708	1827472	+	WP_013645358.1	WP_013645358.1		ParA family protein		10278242	METBO_RS08830	765	254	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1827473	1827820	+						10278243	METBO_RS08835	348		old_locus_tag=Metbo_1786
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1827473	1827820	+	WP_013645359.1	WP_013645359.1		hypothetical protein		10278243	METBO_RS08835	348	115	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1828253	1829782	-						10278244	METBO_RS08840	1530		old_locus_tag=Metbo_1787
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1828253	1829782	-	WP_048186429.1	WP_048186429.1		MFS transporter		10278244	METBO_RS08840	1530	509	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1829952	1830374	-						10278245	METBO_RS08845	423		old_locus_tag=Metbo_1788
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1829952	1830374	-	WP_013645361.1	WP_013645361.1		pyridoxamine 5'-phosphate oxidase family protein		10278245	METBO_RS08845	423	140	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1830741	1830896	+						43500420	METBO_RS13675	156		old_locus_tag=Metbo_1789
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1830741	1830896	+	WP_013645362.1	WP_013645362.1		hypothetical protein		43500420	METBO_RS13675	156	51	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1831307	1831822	-						10278247	METBO_RS08850	516		old_locus_tag=Metbo_1790
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1831307	1831822	-	WP_013645363.1	WP_013645363.1		DUF308 domain-containing protein		10278247	METBO_RS08850	516	171	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1832130	1833377	-						10278248	METBO_RS08855	1248		old_locus_tag=Metbo_1791
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1832130	1833377	-	WP_013645364.1	WP_013645364.1		pentapeptide repeat-containing protein		10278248	METBO_RS08855	1248	415	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1833628	1834410	-						10278249	METBO_RS08860	783		old_locus_tag=Metbo_1792
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1833628	1834410	-	WP_013645365.1	WP_013645365.1		hypothetical protein		10278249	METBO_RS08860	783	260	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1834699	1835463	+						24876106	METBO_RS08865	765		old_locus_tag=Metbo_1793
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1834699	1835463	+	WP_013645366.1	WP_013645366.1		C39 family peptidase		24876106	METBO_RS08865	765	254	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1835533	1835970	-						25394745	METBO_RS13080	438		old_locus_tag=Metbo_1794
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1835533	1835970	-	WP_013645367.1	WP_013645367.1		PepSY domain-containing protein		25394745	METBO_RS13080	438	145	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1836450	1836671	-						10278252	METBO_RS08875	222		old_locus_tag=Metbo_1795
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1836450	1836671	-	WP_048186430.1	WP_048186430.1		TRAM domain-containing protein		10278252	METBO_RS08875	222	73	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1836912	1837166	+						10278253	METBO_RS08880	255		old_locus_tag=Metbo_1796
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1836912	1837166	+	WP_013645369.1	WP_013645369.1		hypothetical protein		10278253	METBO_RS08880	255	84	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1837736	1838725	+						25394746	METBO_RS13085	990		old_locus_tag=Metbo_1797
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1837736	1838725	+	WP_013645370.1	WP_013645370.1		transglutaminase domain-containing protein		25394746	METBO_RS13085	990	329	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1838749	1839126	+						25394747	METBO_RS13090	378		old_locus_tag=Metbo_1798
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1838749	1839126	+	WP_013645371.1	WP_013645371.1		PepSY domain-containing protein		25394747	METBO_RS13090	378	125	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1839296	1841536	+						10278256	METBO_RS08895	2241		old_locus_tag=Metbo_1799
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1839296	1841536	+	WP_013645372.1	WP_013645372.1		right-handed parallel beta-helix repeat-containing protein		10278256	METBO_RS08895	2241	746	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1841757	1842938	+						10278257	METBO_RS08900	1182		old_locus_tag=Metbo_1800
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1841757	1842938	+	WP_013645373.1	WP_013645373.1		ABC transporter permease		10278257	METBO_RS08900	1182	393	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1842931	1843602	+						10278258	METBO_RS08905	672		old_locus_tag=Metbo_1801
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1842931	1843602	+	WP_013645374.1	WP_013645374.1		ABC transporter ATP-binding protein		10278258	METBO_RS08905	672	223	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1843962	1844990	-						10278259	METBO_RS08910	1029		old_locus_tag=Metbo_1802
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1843962	1844990	-	WP_013645375.1	WP_013645375.1		hypothetical protein		10278259	METBO_RS08910	1029	342	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1845203	1845616	-						10278260	METBO_RS08915	414		old_locus_tag=Metbo_1803
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1845203	1845616	-	WP_144017555.1	WP_144017555.1		hypothetical protein		10278260	METBO_RS08915	414	137	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1845902	1846162	-						43500421	METBO_RS13680	261		
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1845902	1846162	-	WP_158304906.1	WP_158304906.1		hypothetical protein		43500421	METBO_RS13680	261	86	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1846170	1847270	+						25394749	METBO_RS13100	1101		old_locus_tag=Metbo_1804
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1846170	1847270	+	WP_052296793.1	WP_052296793.1		BPL-N domain-containing protein		25394749	METBO_RS13100	1101	366	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1847529	1849037	+						25394750	METBO_RS13105	1509		old_locus_tag=Metbo_1805
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1847529	1849037	+	WP_013645378.1	WP_013645378.1		APHP domain-containing protein		25394750	METBO_RS13105	1509	502	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1849673	1850890	-						25394751	METBO_RS13110	1218		old_locus_tag=Metbo_1806
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1849673	1850890	-	WP_052296794.1	WP_052296794.1		transglutaminase domain-containing protein		25394751	METBO_RS13110	1218	405	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1851678	1852172	-					tfe	10278265	METBO_RS08935	495		old_locus_tag=Metbo_1808
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1851678	1852172	-	WP_013645381.1	WP_013645381.1		transcription factor E	tfe	10278265	METBO_RS08935	495	164	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1852628	1853794	+						25394752	METBO_RS13115	1167		old_locus_tag=Metbo_1809
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1852628	1853794	+	WP_013645382.1	WP_013645382.1		succinylglutamate desuccinylase/aspartoacylase family protein		25394752	METBO_RS13115	1167	388	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1853824	1854450	-						10278267	METBO_RS08945	627		old_locus_tag=Metbo_1810
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1853824	1854450	-	WP_013645383.1	WP_013645383.1		hypothetical protein		10278267	METBO_RS08945	627	208	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1854559	1856400	-						10278268	METBO_RS08950	1842		old_locus_tag=Metbo_1811
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1854559	1856400	-	WP_013645384.1	WP_013645384.1		DUF2207 domain-containing protein		10278268	METBO_RS08950	1842	613	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1856409	1856960	-						10278269	METBO_RS08955	552		old_locus_tag=Metbo_1812
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1856409	1856960	-	WP_013645385.1	WP_013645385.1		LemA family protein		10278269	METBO_RS08955	552	183	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1857292	1857471	-						10278270	METBO_RS08960	180		old_locus_tag=Metbo_1813
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1857292	1857471	-	WP_013645386.1	WP_013645386.1		hypothetical protein		10278270	METBO_RS08960	180	59	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1857644	1858180	-						10278271	METBO_RS08965	537		old_locus_tag=Metbo_1814
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1857644	1858180	-	WP_013645387.1	WP_013645387.1		pyridoxamine 5'-phosphate oxidase family protein		10278271	METBO_RS08965	537	178	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1858177	1858890	-						10278272	METBO_RS08970	714		old_locus_tag=Metbo_1815
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1858177	1858890	-	WP_013645388.1	WP_013645388.1		type 1 glutamine amidotransferase		10278272	METBO_RS08970	714	237	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1859111	1860487	-					anfK	10278273	METBO_RS08975	1377		old_locus_tag=Metbo_1816
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1859111	1860487	-	WP_013645389.1	WP_013645389.1		Fe-only nitrogenase subunit beta	anfK	10278273	METBO_RS08975	1377	458	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1860515	1860865	-					anfG	10278274	METBO_RS08980	351		old_locus_tag=Metbo_1817
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1860515	1860865	-	WP_013645390.1	WP_013645390.1		Fe-only nitrogenase subunit delta	anfG	10278274	METBO_RS08980	351	116	
gene	protein_coding	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1860906	1862435	-					anfD	10278275	METBO_RS08985	1530		old_locus_tag=Metbo_1818
CDS	with_protein	GCF_000191585.1	Primary Assembly	chromosome		NC_015216.1	1860906	1862435	-	WP_013645391.1	WP_013645391.1		nitrogenase iron-iron protein, alpha chain	anfD	10278275	METBO_RS08985	1530	509	
